delta_1d,delta_2d,delta_all,sum_doses,sum_1d,sum_2d,perc_doses,perc_inh_tot,perc_inh_1d,perc_inh_2d,sum_monotone_1d,sum_monotone_2d,perc_inh_monotone_1d,perc_inh_monotone_2d,date
2997,12732,15530,1285599,800522,525680,92.6,99.3553,61.86696,40.62627,800522,525680,61.86696,40.62627,2021-07-13
2585,11320,13728,1299327,803107,537000,90.8,100.41625,62.06674,41.50112,803107,537000,62.06674,41.50112,2021-07-14
3305,12847,15950,1315277,806412,549847,91.9,101.64892,62.32216,42.49398,806412,549847,62.32216,42.49398,2021-07-15
2574,13717,16153,1331430,808986,563564,93.1,102.89727,62.52109,43.55407,808986,563564,62.52109,43.55407,2021-07-16
2820,11464,14095,1345525,811806,575028,94.0,103.98658,62.73903,44.44005,811806,575028,62.73903,44.44005,2021-07-17
2115,10223,12206,1357731,813921,585251,93.4,104.9299,62.90248,45.23011,813921,585251,62.90248,45.23011,2021-07-18
2833,9140,11780,1369511,816754,594391,94.3,105.8403,63.12143,45.93648,816754,594391,63.12143,45.93648,2021-07-19
3409,9397,12591,1382102,820163,603788,95.1,106.81337,63.38488,46.66271,820163,603788,63.38488,46.66271,2021-07-20
2559,8678,11081,1393183,822722,612466,93.2,107.66975,63.58265,47.33338,822722,612466,63.58265,47.33338,2021-07-21
3720,11024,14500,1407683,826442,623490,94.2,108.79035,63.87015,48.18535,826442,623490,63.87015,48.18535,2021-07-22
3005,9756,12578,1420261,829447,633246,95.0,109.76242,64.10238,48.93933,829447,633246,64.10238,48.93933,2021-07-23
4045,8844,12638,1432899,833492,642090,95.8,110.73913,64.41499,49.62282,833492,642090,64.41499,49.62282,2021-07-24
2292,7703,9864,1442763,835784,649793,96.3,111.50145,64.59213,50.21813,835784,649793,64.59213,50.21813,2021-07-25
4063,10443,14263,1457026,839847,660236,96.5,112.60374,64.90613,51.0252,839847,660236,64.90613,51.0252,2021-07-26
3510,11849,15142,1472168,843357,672085,96.2,113.77397,65.17739,51.94093,843357,672085,65.17739,51.94093,2021-07-27
3601,9891,13281,1485449,846958,681976,94.0,114.80037,65.45569,52.70534,846958,681976,65.45569,52.70534,2021-07-28
4127,11284,15179,1500628,851085,693260,94.9,115.97345,65.77464,53.5774,851085,693260,65.77464,53.5774,2021-07-29
4016,8346,12092,1512720,855101,701606,95.7,116.90796,66.08501,54.22241,855101,701606,66.08501,54.22241,2021-07-30
3671,8311,11741,1524461,858772,709917,96.4,117.81534,66.36871,54.86471,858772,709917,66.36871,54.86471,2021-07-31
2105,5586,7571,1532032,860877,715503,96.9,118.40045,66.5314,55.29642,860877,715503,66.5314,55.29642,2021-08-01
3799,10347,13860,1545892,864676,725850,97.8,119.4716,66.82499,56.09607,864676,725850,66.82499,56.09607,2021-08-02
3812,9123,12723,1558615,868488,734973,97.6,120.45487,67.1196,56.80112,868488,734973,67.1196,56.80112,2021-08-03
4540,6619,10884,1569499,873028,741592,95.4,121.29603,67.47046,57.31266,873028,741592,67.47046,57.31266,2021-08-04
4984,9249,13901,1583400,878012,750841,96.2,122.37034,67.85564,58.02745,878012,750841,67.85564,58.02745,2021-08-05
3918,7031,10672,1594072,881930,757872,96.9,123.19511,68.15844,58.57083,881930,757872,68.15844,58.57083,2021-08-06
1929,4688,6492,1600564,883859,762560,97.2,123.69683,68.30752,58.93314,883859,762560,68.30752,58.93314,2021-08-07
1978,2573,4457,1605021,885837,765133,96.6,124.04128,68.46039,59.13199,885837,765133,68.46039,59.13199,2021-08-08
3288,7641,10712,1615733,889125,772774,97.2,124.86914,68.71449,59.72251,889125,772774,68.71449,59.72251,2021-08-09
3605,5931,9269,1625002,892730,778705,97.8,125.58548,68.9931,60.18087,892730,778705,68.9931,60.18087,2021-08-10
2766,5691,8277,1633279,895496,784396,95.5,126.22515,69.20686,60.62069,895496,784396,69.20686,60.62069,2021-08-11
3357,5612,8771,1642050,898853,790008,95.7,126.903,69.4663,61.05441,898853,790008,69.4663,61.05441,2021-08-12
2117,5156,7123,1649173,900970,795164,94.7,127.45349,69.62991,61.45288,900970,795164,69.62991,61.45288,2021-08-13
101,35,128,1649301,901071,795199,94.7,127.46339,69.63772,61.45558,901071,795199,69.63772,61.45558,2021-08-14
0,0,0,1649301,901071,795199,94.7,127.46339,69.63772,61.45558,901071,795199,69.63772,61.45558,2021-08-15
2398,3860,6098,1655399,903469,799059,95.1,127.93466,69.82304,61.7539,903469,799059,69.82304,61.7539,2021-08-16
3039,3783,6581,1661980,906508,802842,95.5,128.44326,70.05791,62.04626,906508,802842,70.05791,62.04626,2021-08-17
3272,4321,7382,1669362,909780,807163,92.2,129.01376,70.31078,62.3802,909780,807163,70.31078,62.3802,2021-08-18
3445,3479,6720,1676082,913225,810642,92.6,129.53311,70.57702,62.64907,913225,810642,70.57702,62.64907,2021-08-19
2162,4061,6049,1682131,915387,814703,92.9,130.0006,70.74411,62.96292,915387,814703,70.74411,62.96292,2021-08-20
1849,2117,3840,1685971,917236,816820,93.1,130.29736,70.887,63.12653,917236,816820,70.887,63.12653,2021-08-21
587,1297,1830,1687801,917823,818117,93.2,130.43879,70.93237,63.22676,917823,818117,70.93237,63.22676,2021-08-22
1796,4285,5921,1693722,919619,822402,93.5,130.89639,71.07117,63.55792,919619,822402,71.07117,63.55792,2021-08-23
2026,4504,6364,1700086,921645,826906,92.2,131.38822,71.22775,63.906,921645,826906,71.22775,63.906,2021-08-24
2544,4781,7129,1707215,924189,831687,92.5,131.93917,71.42435,64.2755,924189,831687,71.42435,64.2755,2021-08-25
2163,3812,5803,1713018,926352,835499,87.6,132.38764,71.59152,64.5701,926352,835499,71.59152,64.5701,2021-08-26
2630,5528,7989,1721007,928982,841027,88.0,133.00506,71.79477,64.99732,928982,841027,71.79477,64.99732,2021-08-27
739,1615,2302,1723309,929721,842642,88.2,133.18297,71.85189,65.12213,929721,842642,71.85189,65.12213,2021-08-28
533,950,1466,1724775,930254,843592,88.2,133.29626,71.89308,65.19555,930254,843592,71.89308,65.19555,2021-08-29
2076,5491,7419,1732194,932330,849083,88.6,133.86963,72.05352,65.61992,932330,849083,72.05352,65.61992,2021-08-30
1789,4728,6384,1738578,934119,853811,88.9,134.363,72.19178,65.98531,934119,853811,72.19178,65.98531,2021-08-31
1663,5313,6845,1745423,935782,859124,88.6,134.89201,72.3203,66.39592,935782,859124,72.3203,66.39592,2021-09-01
1991,4263,6106,1751529,937773,863387,87.7,135.3639,72.47417,66.72538,937773,863387,72.47417,66.72538,2021-09-02
1957,4116,5937,1757466,939730,867503,88.0,135.82273,72.62541,67.04347,939730,867503,72.62541,67.04347,2021-09-03
800,1428,2141,1759607,940530,868931,88.1,135.98819,72.68724,67.15383,940530,868931,72.68724,67.15383,2021-09-04
465,994,1429,1761036,940995,869925,88.1,136.09863,72.72318,67.23065,940995,869925,72.72318,67.23065,2021-09-05
2348,4028,6219,1767255,943343,873953,88.4,136.57926,72.90464,67.54195,943343,873953,72.90464,67.54195,2021-09-06
1578,3904,5350,1772605,944921,877857,87.1,136.99272,73.02659,67.84367,944921,877857,73.02659,67.84367,2021-09-07
1693,2855,4425,1777030,946614,880712,85.5,137.3347,73.15743,68.06431,946614,880712,73.15743,68.06431,2021-09-08
1468,5679,6996,1784026,948082,886391,85.9,137.87537,73.27088,68.5032,948082,886391,73.27088,68.5032,2021-09-09
1614,3436,4936,1788962,949696,889827,86.1,138.25684,73.39562,68.76875,949696,889827,73.39562,68.76875,2021-09-10
1156,1340,2385,1791347,950852,891167,86.2,138.44117,73.48496,68.87231,950852,891167,73.48496,68.87231,2021-09-11
824,853,1610,1792957,951676,892020,86.3,138.56559,73.54864,68.93823,951676,892020,73.54864,68.93823,2021-09-12
1133,3548,4585,1797542,952809,895568,86.5,138.91994,73.6362,69.21243,952809,895568,73.6362,69.21243,2021-09-13
871,3119,3907,1801449,953680,898687,86.7,139.22188,73.70352,69.45348,953680,898687,73.70352,69.45348,2021-09-14
1595,4637,6101,1807550,955275,903324,86.4,139.69339,73.82678,69.81184,955275,903324,73.82678,69.81184,2021-09-15
1061,2215,3173,1810723,956336,905539,85.4,139.93861,73.90878,69.98302,956336,905539,73.90878,69.98302,2021-09-16
1633,3819,5335,1816058,957969,909358,85.9,140.35091,74.03498,70.27817,957969,909358,74.03498,70.27817,2021-09-17
1033,1477,2427,1818485,959002,910835,86.0,140.53848,74.11482,70.39231,959002,910835,74.11482,70.39231,2021-09-18
605,932,1493,1819978,959607,911767,86.1,140.65386,74.16157,70.46434,959607,911767,74.16157,70.46434,2021-09-19
1741,2824,4424,1824402,961348,914591,86.3,140.99576,74.29612,70.68259,961348,914591,74.29612,70.68259,2021-09-20
1758,2112,3773,1828175,963106,916703,86.4,141.28735,74.43199,70.84581,963106,916703,74.43199,70.84581,2021-09-21
2066,2744,4685,1832860,965172,919447,85.2,141.64943,74.59165,71.05788,965172,919447,74.59165,71.05788,2021-09-22
1491,1698,3054,1835914,966663,921145,85.3,141.88545,74.70688,71.1891,966663,921145,74.70688,71.1891,2021-09-23
1818,3061,4727,1840641,968481,924206,85.5,142.25077,74.84738,71.42567,968481,924206,74.84738,71.42567,2021-09-24
1267,1435,2625,1843266,969748,925641,85.6,142.45364,74.9453,71.53657,969748,925641,74.9453,71.53657,2021-09-25
615,898,1455,1844721,970363,926539,85.7,142.56608,74.99283,71.60597,970363,926539,74.99283,71.60597,2021-09-26
1900,2095,3871,1848592,972263,928634,85.9,142.86525,75.13967,71.76788,972263,928634,75.13967,71.76788,2021-09-27
1483,1684,3046,1851638,973746,930318,86.4,143.10065,75.25428,71.89802,973746,930318,75.25428,71.89802,2021-09-28
1809,1744,3435,1855073,975555,932062,82.7,143.36612,75.39409,72.03281,975555,932062,75.39409,72.03281,2021-09-29
2171,2433,4460,1859533,977726,934495,82.9,143.7108,75.56187,72.22084,977726,934495,75.56187,72.22084,2021-09-30
1141,1240,2297,1861830,978867,935735,83.0,143.88832,75.65005,72.31667,978867,935735,75.65005,72.31667,2021-10-01
914,849,1680,1863510,979781,936584,83.1,144.01816,75.72069,72.38228,979781,936584,75.72069,72.38228,2021-10-02
156,195,335,1863845,979937,936779,83.1,144.04405,75.73274,72.39735,979937,936779,75.73274,72.39735,2021-10-03
872,1154,1971,1865816,980809,937933,83.2,144.19637,75.80013,72.48654,980809,937933,75.80013,72.48654,2021-10-04
978,953,1860,1867676,981787,938886,83.3,144.34012,75.87572,72.56019,981787,938886,75.87572,72.56019,2021-10-05
1306,1337,2549,1870225,983093,940223,82.5,144.53712,75.97665,72.66351,983093,940223,75.97665,72.66351,2021-10-06
978,882,1780,1872005,984071,941105,82.6,144.67468,76.05223,72.73168,984071,941105,76.05223,72.73168,2021-10-07
1583,1662,3124,1875129,985654,942767,82.7,144.91611,76.17457,72.86012,985654,942767,76.17457,72.86012,2021-10-08
909,977,1789,1876918,986563,943744,82.8,145.05437,76.24482,72.93563,986563,943744,76.24482,72.93563,2021-10-09
139,191,313,1877231,986702,943935,82.8,145.07856,76.25556,72.95039,986702,943935,76.25556,72.95039,2021-10-10
1442,1277,2614,1879845,988144,945212,82.9,145.28058,76.36701,73.04908,988144,945212,76.36701,73.04908,2021-10-11
1247,1633,2792,1882637,989391,946845,83.0,145.49636,76.46338,73.17528,989391,946845,76.46338,73.17528,2021-10-12
1645,1409,2979,1885616,991036,948254,83.2,145.72658,76.59051,73.28418,991036,948254,76.59051,73.28418,2021-10-13
1457,1138,2520,1888136,992493,949392,83.3,145.92134,76.70311,73.37212,992493,949392,76.70311,73.37212,2021-10-14
1872,1559,3310,1891446,994365,950951,83.4,146.17714,76.84779,73.49261,994365,950951,76.84779,73.49261,2021-10-15
1142,1148,2184,1893630,995507,952099,83.5,146.34593,76.93604,73.58133,995507,952099,76.93604,73.58133,2021-10-16
173,308,462,1894092,995680,952407,83.5,146.38164,76.94941,73.60513,995680,952407,76.94941,73.60513,2021-10-17
1105,1309,2318,1896410,996785,953716,83.6,146.56078,77.03481,73.7063,996785,953716,77.03481,73.7063,2021-10-18
844,1232,2007,1898417,997629,954948,83.7,146.71589,77.10004,73.80151,997629,954948,77.10004,73.80151,2021-10-19
679,1810,2409,1900826,998308,956758,83.8,146.90206,77.15251,73.94139,998308,956758,77.15251,73.94139,2021-10-20
820,1377,2125,1902951,999128,958135,83.9,147.06629,77.21589,74.04781,999128,958135,77.21589,74.04781,2021-10-21
703,1477,2133,1905084,999831,959612,84.0,147.23113,77.27022,74.16196,999831,959612,77.27022,74.16196,2021-10-22
467,960,1370,1906454,1000298,960572,84.1,147.33701,77.30631,74.23615,1000298,960572,77.30631,74.23615,2021-10-23
76,204,274,1906728,1000374,960776,84.1,147.35819,77.31218,74.25192,1000374,960776,77.31218,74.25192,2021-10-24
602,1607,2166,1908894,1000976,962383,84.2,147.52558,77.3587,74.37611,1000976,962383,77.3587,74.37611,2021-10-25
472,1188,1618,1910512,1001448,963571,84.3,147.65063,77.39518,74.46792,1001448,963571,77.39518,74.46792,2021-10-26
594,1404,1953,1912465,1002042,964975,84.4,147.80156,77.44109,74.57643,1002042,964975,77.44109,74.57643,2021-10-27
548,1697,2193,1914658,1002590,966672,84.4,147.97104,77.48344,74.70758,1002590,966672,77.48344,74.70758,2021-10-28
483,1696,2132,1916790,1003073,968368,84.5,148.13581,77.52077,74.83865,1003073,968368,77.52077,74.83865,2021-10-29
383,1273,1622,1918412,1003456,969641,84.6,148.26116,77.55037,74.93703,1003456,969641,77.55037,74.93703,2021-10-30
45,104,145,1918557,1003501,969745,84.6,148.27237,77.55385,74.94507,1003501,969745,77.55385,74.94507,2021-10-31
27,133,159,1918716,1003528,969878,84.6,148.28466,77.55593,74.95535,1003528,969878,77.55593,74.95535,2021-11-01
445,1685,2098,1920814,1003973,971563,84.7,148.4468,77.59032,75.08557,1003973,971563,77.59032,75.08557,2021-11-02
518,1897,2346,1923160,1004491,973460,84.8,148.62811,77.63036,75.23218,1004491,973460,77.63036,75.23218,2021-11-03
396,1161,1521,1924681,1004887,974621,84.9,148.74565,77.66096,75.3219,1004887,974621,77.66096,75.3219,2021-11-04
489,1759,2221,1926902,1005376,976380,85.0,148.9173,77.69875,75.45785,1005376,976380,77.69875,75.45785,2021-11-05
302,914,1180,1928082,1005678,977294,85.0,149.00849,77.72209,75.52848,1005678,977294,77.72209,75.52848,2021-11-06
55,149,202,1928284,1005733,977443,85.0,149.02411,77.72634,75.54,1005733,977443,77.72634,75.54,2021-11-07
433,1302,1708,1929992,1006166,978745,85.1,149.15611,77.75981,75.64062,1006166,978745,77.75981,75.64062,2021-11-08
472,1127,1561,1931553,1006638,979872,85.2,149.27674,77.79628,75.72772,1006638,979872,77.79628,75.72772,2021-11-09
466,1207,1656,1933209,1007104,981079,85.3,149.40473,77.8323,75.821,1007104,981079,77.8323,75.821,2021-11-10
470,938,1384,1934593,1007574,982017,85.3,149.51169,77.86862,75.89349,1007574,982017,77.86862,75.89349,2021-11-11
481,1566,2028,1936621,1008055,983583,85.4,149.66842,77.90579,76.01452,1008055,983583,77.90579,76.01452,2021-11-12
340,861,1175,1937796,1008395,984444,85.5,149.75922,77.93207,76.08106,1008395,984444,77.93207,76.08106,2021-11-13
80,152,227,1938023,1008475,984596,85.5,149.77677,77.93825,76.0928,1008475,984596,77.93825,76.0928,2021-11-14
408,905,1296,1939319,1008883,985501,85.5,149.87693,77.96978,76.16275,1008883,985501,77.96978,76.16275,2021-11-15
395,648,1027,1940346,1009278,986149,85.6,149.9563,78.00031,76.21283,1009278,986149,78.00031,76.21283,2021-11-16
404,629,1023,1941369,1009682,986778,85.6,150.03536,78.03153,76.26144,1009682,986778,78.03153,76.26144,2021-11-17
456,703,1143,1942512,1010138,987481,85.7,150.12369,78.06677,76.31577,1010138,987481,78.06677,76.31577,2021-11-18
495,667,1144,1943656,1010633,988148,85.7,150.2121,78.10503,76.36732,1010633,988148,78.10503,76.36732,2021-11-19
305,406,698,1944354,1010938,988554,85.8,150.26605,78.1286,76.39869,1010938,988554,78.1286,76.39869,2021-11-20
67,85,150,1944504,1011005,988639,85.8,150.27764,78.13378,76.40526,1011005,988639,78.13378,76.40526,2021-11-21
481,468,943,1945447,1011486,989107,84.2,150.35052,78.17095,76.44143,1011486,989107,78.17095,76.44143,2021-11-22
495,497,981,1946428,1011981,989604,84.3,150.42633,78.20921,76.47984,1011981,989604,78.20921,76.47984,2021-11-23
565,865,1414,1947842,1012546,990469,84.3,150.53561,78.25287,76.54669,1012546,990469,78.25287,76.54669,2021-11-24
656,501,1141,1948983,1013202,990970,84.4,150.62379,78.30357,76.58541,1013202,990970,78.30357,76.58541,2021-11-25
726,591,1300,1950283,1013928,991561,84.4,150.72426,78.35968,76.63108,1013928,991561,78.35968,76.63108,2021-11-26
468,355,804,1951087,1014396,991916,84.5,150.7864,78.39585,76.65852,1014396,991916,78.39585,76.65852,2021-11-27
154,68,218,1951305,1014550,991984,84.5,150.80324,78.40775,76.66377,1014550,991984,78.40775,76.66377,2021-11-28
782,455,1232,1952537,1015332,992439,82.4,150.89846,78.46818,76.69894,1015332,992439,78.46818,76.69894,2021-11-29
797,512,1298,1953835,1016129,992951,82.4,150.99877,78.52978,76.73851,1016129,992951,78.52978,76.73851,2021-11-30
795,473,1265,1955100,1016924,993424,82.5,151.09653,78.59122,76.77506,1016924,993424,78.59122,76.77506,2021-12-01
832,574,1392,1956492,1017756,993998,82.0,151.20411,78.65552,76.81942,1017756,993998,78.65552,76.81942,2021-12-02
983,627,1593,1958085,1018739,994625,82.0,151.32722,78.73149,76.86788,1018739,994625,78.73149,76.86788,2021-12-03
704,370,1052,1959137,1019443,994995,82.1,151.40853,78.7859,76.89647,1019443,994995,78.7859,76.89647,2021-12-04
287,107,387,1959524,1019730,995102,82.1,151.43843,78.80808,76.90474,1019730,995102,78.80808,76.90474,2021-12-05
1127,572,1689,1961213,1020857,995674,82.2,151.56897,78.89517,76.94895,1020857,995674,78.89517,76.94895,2021-12-06
973,483,1447,1962660,1021830,996157,82.2,151.6808,78.97037,76.98628,1021830,996157,78.97037,76.98628,2021-12-07
340,120,455,1963115,1022170,996277,82.2,151.71596,78.99665,76.99555,1022170,996277,78.99665,76.99555,2021-12-08
917,622,1520,1964635,1023087,996899,82.3,151.83343,79.06752,77.04362,1023087,996899,79.06752,77.04362,2021-12-09
979,634,1594,1966229,1024066,997533,81.8,151.95662,79.14318,77.09262,1024066,997533,79.14318,77.09262,2021-12-10
578,320,889,1967118,1024644,997853,81.8,152.02532,79.18785,77.11735,1024644,997853,79.18785,77.11735,2021-12-11
227,122,342,1967460,1024871,997975,81.8,152.05176,79.20539,77.12678,1024871,997975,79.20539,77.12678,2021-12-12
784,619,1390,1968850,1025655,998594,81.9,152.15918,79.26598,77.17462,1025655,998594,79.26598,77.17462,2021-12-13
609,454,1049,1969899,1026264,999048,81.9,152.24025,79.31304,77.2097,1026264,999048,79.31304,77.2097,2021-12-14
723,531,1235,1971134,1026987,999579,79.8,152.33569,79.36892,77.25074,1026987,999579,79.36892,77.25074,2021-12-15
776,680,1435,1972569,1027763,1000259,78.9,152.4466,79.42889,77.30329,1027763,1000259,79.42889,77.30329,2021-12-16
927,791,1707,1974276,1028690,1001050,78.9,152.57852,79.50053,77.36442,1028690,1001050,79.50053,77.36442,2021-12-17
0,0,0,1974276,1028690,1001050,78.9,152.57852,79.50053,77.36442,1028690,1001050,79.50053,77.36442,2021-12-18
633,492,87480,2061756,1029323,1001542,92.9,159.33926,79.54945,77.40245,1029323,1001542,79.54945,77.40245,2021-12-19
633,492,87481,2149237,1029956,1002034,92.9,166.10008,79.59837,77.44047,1029956,1002034,79.59837,77.44047,2021-12-20
633,492,87480,2236717,1030589,1002526,92.9,172.86082,79.64729,77.47849,1030589,1002526,79.64729,77.47849,2021-12-21
634,492,87481,2324198,1031223,1003018,92.9,179.62164,79.69629,77.51652,1031223,1003018,79.69629,77.51652,2021-12-22
1333,866,15465,2339663,1032556,1003884,91.8,180.81682,79.79931,77.58344,1032556,1003884,79.79931,77.58344,2021-12-23
664,345,6393,2346056,1033220,1004229,92.0,181.31089,79.85063,77.61011,1033220,1004229,79.85063,77.61011,2021-12-24
13,-64,114,2346170,1033233,1004165,92.0,181.3197,79.85163,77.60516,1033233,1004165,79.85163,77.60516,2021-12-25
19,103,912,2347082,1033252,1004268,92.1,181.39019,79.8531,77.61312,1033252,1004268,79.8531,77.61312,2021-12-26
296,515,5924,2353006,1033548,1004783,92.3,181.84801,79.87598,77.65292,1033548,1004783,79.87598,77.65292,2021-12-27
816,807,13478,2366484,1034364,1005590,92.8,182.88964,79.93904,77.71529,1034364,1005590,79.93904,77.71529,2021-12-28
1208,812,13915,2380399,1035572,1006402,92.4,183.96503,80.0324,77.77804,1035572,1006402,80.0324,77.77804,2021-12-29
1726,625,14748,2395147,1037298,1007027,93.0,185.10481,80.16579,77.82635,1037298,1007027,80.16579,77.82635,2021-12-30
986,314,9141,2404288,1038284,1007341,93.4,185.81125,80.24199,77.85061,1038284,1007341,80.24199,77.85061,2021-12-31
-4,-76,425,2404713,1038280,1007265,93.4,185.8441,80.24168,77.84474,1038280,1007265,80.24168,77.84474,2022-01-01
151,283,4698,2409411,1038431,1007548,93.6,186.20718,80.25335,77.86661,1038431,1007548,80.25335,77.86661,2022-01-02
537,607,9375,2418786,1038968,1008155,93.9,186.93171,80.29485,77.91352,1038968,1008155,80.29485,77.91352,2022-01-03
1422,958,15673,2434459,1040390,1009113,94.5,188.14297,80.40475,77.98756,1040390,1009113,80.40475,77.98756,2022-01-04
1381,780,15335,2449794,1041771,1009893,93.3,189.32811,80.51148,78.04784,1041771,1009893,80.51148,78.04784,2022-01-05
1161,377,11374,2461168,1042932,1010270,93.7,190.20713,80.6012,78.07698,1042932,1010270,80.6012,78.07698,2022-01-06
696,713,10380,2471548,1043628,1010983,94.1,191.00933,80.65499,78.13208,1043628,1010983,80.65499,78.13208,2022-01-07
1792,910,17551,2489099,1045420,1011893,94.8,192.36573,80.79348,78.20241,1045420,1011893,80.79348,78.20241,2022-01-08
796,196,6222,2495321,1046216,1012089,95.0,192.84658,80.855,78.21755,1046216,1012089,80.855,78.21755,2022-01-09
1982,1131,10743,2506064,1048198,1013220,95.4,193.67684,81.00818,78.30496,1048198,1013220,81.00818,78.30496,2022-01-10
1911,1454,17622,2523686,1050109,1014674,96.1,195.03872,81.15586,78.41733,1050109,1014674,81.15586,78.41733,2022-01-11
0,0,0,2523686,1050109,1014674,96.1,195.03872,81.15586,78.41733,1050109,1014674,81.15586,78.41733,2022-01-12
